Date,USPHCI,Boston,New York,Philadelphia,Cleveland,Richmond,Atlanta,Chicago,St. Louis,Minneapolis,Kansas City,Dallas,San Francisco,USPHCI_change
2012-01-01,102.82,0.1813253333333333,0.2582901960784314,0.1434092307692308,0.1008210526315789,0.0883467391304348,0.2221527027027026,0.2438374999999999,0.1423657142857143,0.1795015625,0.16584375,0.1338955056179774,0.0563695652173913,0
2012-03-01,103.44,0.2224362499999999,0.2000579999999999,0.2676902777777777,0.1301364583333333,0.1379273809523809,0.3032672131147541,0.15224,0.1452173913043478,0.1421838235294117,0.1267651515151515,0.2260919540229885,0.134982,0
2012-05-01,103.88,0.2427852941176471,0.2446117647058823,0.2343878787878787,0.1257,0.20556875,0.234160294117647,0.2861230769230768,0.2120307692307692,0.1504794520547945,0.3560866666666667,0.1925267441860464,0.224264,0
2012-06-01,104.07,0.137375,0.170898245614035,0.2890460317460318,0.1141680412371133,0.1944639999999999,0.2169477611940298,0.1573620689655172,0.1914276595744681,0.1737507462686567,0.1891042857142857,0.1549862068965517,0.1967452830188679,0
2012-07-01,104.3,0.1656951612903225,0.143925,0.1923721311475409,0.0822968421052631,0.0955636363636363,0.1666937499999998,0.1306920634920635,0.2834710526315789,0.1628609375,0.1739419354838709,0.1762297619047619,0.1453775510204081,0
2012-09-01,104.9,0.0526911392405063,0.2004,0.2017463768115941,0.1251448275862068,0.2034858974358974,0.1908194805194804,0.2062942307692307,0.2190163265306122,0.1625028985507245,0.2182793650793651,0.1282717647058823,0.1201808510638298,0
2012-10-01,105.1,0.1661015384615384,0.0716,0.2219522388059701,0.0633939999999999,0.1100780487804878,0.1932421874999999,0.0938303571428571,0.2993674999999999,0.1709432835820895,0.1210569230769231,0.1733415730337078,0.114576923076923,0
2012-12-01,105.56,0.114080303030303,-0.0834867924528302,0.1201833333333333,0.0619656862745098,0.0898349999999999,0.1993382352941176,0.1693883333333334,0.2092458333333333,0.1469462686567164,0.1378738461538461,0.0586559523809523,0.1570288888888889,0
2013-01-01,105.82,0.1059575757575757,0.0494551020408163,0.2329492753623188,0.0686432989690721,0.1431168674698795,0.3137559322033897,0.1595114285714285,0.1907131578947369,0.1650794520547944,0.2204844827586206,0.120793023255814,0.1669038461538461,0
2013-03-01,106.54,0.1969375,0.2325096153846154,0.253953125,0.0822019607843137,0.2098292682926828,0.2333968749999999,0.1111558823529411,0.2160607843137254,0.1759588235294116,0.2210193548387095,0.1088721518987341,0.1787185185185185,0
2013-05-01,107.04,0.2010057142857143,0.226615909090909,0.2953738461538461,0.0705153846153846,0.1330164556962025,0.2606536231884058,0.1232985294117646,0.2704055555555555,0.2060575757575756,0.1954384615384615,0.1831988764044944,0.1571555555555555,0
2013-06-01,107.29,0.1219970588235294,0.284142,0.3318014285714283,0.1021981651376146,0.2078399999999999,0.285890625,0.1094590909090909,0.2645285714285714,0.2018475409836065,0.2888983870967742,0.2170209876543209,0.0737163636363636,0
2013-07-01,107.61,0.1607476923076922,0.136395652173913,0.1966014084507042,0.10623125,0.1449534090909091,0.2800857142857143,0.1980357142857143,0.3050435897435897,0.1874328358208955,0.1292575757575757,0.1863847058823529,0.1202672727272727,0
